disease_id,disease_name,gene_entrez_ids,splits
GO:0002429,immune response-activating cell surface receptor signaling pathway,"18176,12929,20869,12297,208650,12298,192656,16019,20371,232341,234779,246177,16428,26413,14127,16818,109880,12478,18751,19264,15170,27007,17096,18124,230738,12501,11350,12503,80859,19164,19165,240354,20963,15461,12518,93675,17260,22637,230126,15985,23921,18803,381305,14462,239743",2
GO:0048048,embryonic eye morphogenesis,"30841,12162,21417,21418,20683,18508,16974,20687,56847,24113,26927,19411,11668,17684,218772,15257,15258,14367",2
GO:0002828,regulation of type 2 immune response,"16193,12772,77125,11846,57765,12520,58185,18762,16190,20852,12053,16149,56468,65113,15930,14462,216799",2
GO:0010212,response to ionizing radiation,"20869,116870,18950,12043,11920,12048,170770,19090,17685,22040,20377,12444,12190,12575,11810,66467,18854,14375,19366,22059,13870,209456,20656,58801,71991,14775,74041,105787,93759,50883,106052,319955,18004,13653,57434,20319,319583,19941,12018,12028",2
GO:0014897,striated muscle hypertrophy,"17888,14465,11938,18021,14056,17260,15214,19055,230674,20191,14463",2
GO:0045601,regulation of endothelial cell differentiation,"12161,16449,12387,22339,12166,22346,18132,11482,11518,12159",2
GO:0048736,appendage development,"17286,12168,22158,22415,22421,14634,65964,14260,73016,21821,13380,20423,19401,67661,67279,19411,14165,12387,13798,81896,19434,30838",2
GO:0046621,negative regulation of organ growth,"606496,14083,17283,21416,19211,15182,15567,56274,19766,58231,13052",2
GO:0090162,establishment of epithelial cell polarity,"232288,69697,16772,11845,71461,15205,15208,209630,22418,19157,19159,15227,74206,21407",2
GO:0006732,coenzyme metabolic process,"100705,67493,13350,14629,79464,18597,56360,14732,14381,20751,74450,107476,66454,232087,70456,268566,108156,14711",2
GO:0034121,regulation of toll-like receptor signaling pathway,"223752,56085,117149,13982,22174,20128,72993,216869,21929,67245,18607,15289,73914,17096,58185,73945,257632,68585,16362,81897,16364,16365,54123,226421,56310,69368,216190",2
GO:0048148,behavioral response to cocaine,"110147,545156,26556,330222,13488,13489,13490,11548,12568,11545,268860,26557",2
GO:0045475,locomotor rhythm,"53376,116870,19211,26414,17201,16531,13653,20185,17978,27419,16508,15902",2
GO:0043535,regulation of blood vessel endothelial cell migration,"50754,13636,18186,75723,13836,20620,21907,54485,11350,18811,94175",2
GO:0032469,endoplasmic reticulum calcium ion homeostasis,"19164,18854,12043,11820,68944,12018,16438,21817,12028,19165",2
GO:0034284,response to monosaccharide,"230784,16001,14732,384783,74386,14226,15378,18706,21405,22433,21410,21416,237868,108079,20787,14645,22329,11450,105787,18504,18641,13653,11481,269275,83557,17126,20466,16500",2
GO:0032259,methylation,"383491,226830,56335,50708,50709,84505,73251,94244,94246,214572,99890,140858,110147,69188,22083,56406,67674,381022,225888,218214,83561,20586,235626,15468,14957,15469,18537,116848,214133,13433,13435,13436,231051,75410,214162,54427,59035,192195,64707,13018,664799,103136,67302,14055,14056,27374,98558,20230,18193,69908,107823,13626,77630,104263,15182,66902,21849,14683,194908,15201,17257,232811,77683,12151,17283,23942,52615,19340,57746,13206,67493,233904,12226,74691,12227,20937,57295,213464,68073,77305",3
GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,"16452,18596,22084,12359,19015,22215,65962,20682,13869,16846,20720,211323,20185,380698,235611,26941,93759",3
GO:0010506,regulation of autophagy,"230784,14083,67588,74374,106759,66824,12043,75788,56717,11920,54673,56208,15251,192656,16917,16151,60440,18715,13853,606496,22433,56480,56484,66725,26409,55978,22059,235439,108079,26417,54197,15289,105787,21821,22333,22590,72512,81601,56637,110147,22084,320706,93759,64704,15944,50505,12362,16846,15185,230738,19025,237782,107607,75608,17751,257632,12257,22241,67811,170731,17772,77040,13043,14580,73205,56312,12539,68350",3
GO:0060997,dendritic spine morphogenesis,"235072,13385,19211,270190,15185,18481,13844,210293,13845,22421,243961,73178,12540,58234",3
GO:0007416,synapse assembly,"17920,12929,20743,19211,71436,18189,12568,216856,140570,237979,192167,11820,13869,14394,14401,14402,14406,67784,225872,268882,65114,235611,20320,210274,17257,13169,14712,58234,211323,12286,11519",3
GO:0072080,nephron tubule development,"16449,18504,13388,18510,18128,18129,18993,22420,22422,23967",3
GO:0070374,positive regulation of ERK1 and ERK2 cascade,"12929,66824,20361,18186,19211,21898,64654,192656,171285,16149,215449,101540,18596,17319,20779,19247,11441,12978,109880,76089,15289,14463,19264,22339,12491,109905,14165,11350,107607,11352,12505,17751,16476,14173,257632,14183,93695,109689,12159",3
GO:0099175,regulation of postsynapse organization,"56320,12929,19073,545156,18187,19211,18189,12558,13838,319504,13841,112405,18198,22421,14360,12568,12569,380702,245537,66725,192167,18472,14130,19122,16180,20411,19266,11843,13636,22346,329165,16973,16975,19280,14804,53972,14812,234214,67943,232813,53872,12404,15481,58234,20350,216831",3
GO:0048712,negative regulation of astrocyte differentiation,"15904,16835,15364,14184,15208,13131,217166,21907,18109,18015",3
GO:0002064,epithelial cell development,"15488,14595,218756,12550,55948,72333,319757,327826,22418,218772,16661,14104,21916,13982,22431,27428,94246,18088,16681,18472,12075,21418,21420,22061,18607,71602,14775,22589,12224,16449,20675,22344,19401,104394,20681,13388,18508,20682,216527,18128,18129,17874,19280,19411,22352,11606,107993,286940,13405,58208,30051,14182,14183,14184,77929,109674,20586,67694,12142,12020,56436,192119,100986,12159",3
GO:0000278,mitotic cell cycle,"105988,20104,67849,20620,20878,12704,108961,218914,19247,231600,22200,26554,15170,51791,27215,101206,448987,20962,19821",3
GO:0140238,presynaptic endocytosis,"23969,104069,11461,218503,11465,12330,20617,104015,20977,231570,20404,13429,105782,13430,218038,16443,103967",3
GO:0021955,central nervous system neuron axonogenesis,"14083,74244,654470,12552,13193,19211,13838,21907,13844,13845,15516,15519,243743,18080,18935,14633,80297,18227,77630,24136,232906,268882,105689,83431,18028,270190,13175,13176",3
GO:0062014,negative regulation of small molecule metabolic process,"230796,22417,12952,66968,50721,228775,22059,11450,93759,320706,12748,16847,11474,208727,100705,11370,56428,20848,75387,216190",3
GO:0007612,learning,"12288,12290,11785,232975,13844,381979,16412,13853,108071,71722,11820,246317,18479,11843,13380,225870,104015,51791,225872,11352,104027,18015,101489,320127,17536,268934,20614,18574,19088,214162,11419,55978,104111,13488,11441,13489,13490,223921,60597,50873,19141,15572,18163,243961,16653,18189,20238,12568,11548,245537,64290,18212,110886,110891,66860,57138,109880,22333,22335,20807,15194,17754,210274,98660,17257,21367,58234,545156,67979,15251,218038,240057,12227,21960,231380,14810,14811,14812,114142,13798,63985,210933,241656,15357",3
GO:0003181,atrioventricular valve morphogenesis,"17248,13636,12166,12168,22761,17130,21388,15214,18128,21808,22160,233651,20564,11477,21813,12156,17246,14463",3
GO:2000404,regulation of T cell migration,"70208,108737,12928,230979,12772,12929,14082,16416,66824,56532,76088,16859",3
GO:0050871,positive regulation of B cell activation,"18950,106759,21898,384783,22416,74131,16019,12053,17685,22042,117149,51869,12575,57765,67245,55982,107823,108723,21939,237877,66362,19264,17350,16331,12494,67278,234069,27223,231130,72544,20963,12520,17260,12142,12015,72049,20850,20851,20852,12151,380793,105855",3
GO:0060324,face development,"20675,20807,19401,110157,252973,56847,26413,26417,19411,102774,109880,22682,26395,26396",3
GO:0048524,positive regulation of viral process,"20128,56417,13830,16647,16650,94091,18128,12978,20821,15481,116733,20479",3
GO:0030278,regulation of ossification,"71175,18439,75788,11789,15901,15902,15903,75302,15399,17966,16449,13380,16973,16974,15951,18514,16478,18018,12387,18022,16998,12393,29806,14460,64654,22160,20666,20674,110789,20682,225998,18128,19664,11474,100038882,17125,12006,17127,17129,17130,19712,74499,15111,12043,71952,14609,17180,19229,17702,14632,13609,14634,21803,26413,26416,26417,73016,26427,12606,12608,12609,22339,18760,16202,15184,13654,208727,17242,14683,14173,20319,14184,100201,11625,17260,12156,12159,20354,17283,67972,12168,15251,22422,13207,114584,20377,23967,12705,21926,65960,27060,338366,17344,20937,140780,20472",3
GO:0031023,microtubule organizing center organization,"67203,20873,70989,12189,13197,14159,20878,78610,56275,230872,101565,219103",3
GO:0021545,cranial nerve development,"20512,68193,15205,16392,18504,21418,13867,270190,18996,27060,58198,320790",3
GO:0034614,cellular response to reactive oxygen species,"22658,74244,56458,22030,216850,13078,22040,11545,12578,18596,21929,20779,26419,246196,19766,21825,18504,170826,14158,16210,56532,213990,14056,57320",3
GO:0071300,cellular response to retinoic acid,"15394,21380,56710,11303,15399,18504,20682,22601,21676,21677,11920,12912,66354,13619,19411,22612,20182,23967",3
GO:0016055,Wnt signaling pathway,"11789,67087,14362,13853,14365,14366,14367,14369,14370,68151,13380,16973,16974,12387,53883,14462,14463,59024,93840,12443,12447,11426,18091,19127,330938,20671,93897,16600,12505,20187,216795,20191,12005,13542,13543,13544,77578,22289,71461,14632,16687,18741,56637,67916,109901,54612,20319,226154,53627,21888,20869,22408,13194,22411,22413,22414,22415,22416,22417,22418,22420,22421,22422,19353,20377,21414,21416,16825,26554,17342,26564,72135,20423,16842,17869,17888,83431,20969,319478",3
GO:0060041,retina development in camera-type eye,"20481,16772,77579,11789,21907,218772,23958,12951,11423,18212,52906,210992,19888,24113,27060,18997,21815,19133,20681,20682,13388,18508,225998,260305,216274,19411,14688,68193,16869,16870,228839,50933,23928,77945,22778,12028,53885",3
GO:0021772,olfactory bulb development,"20481,16870,244585,18541,13392,12978,20563,21907,13813,58198,320790,15902",3
GO:0007266,Rho protein signal transduction,"117600,545156,17925,80837,93840,14674,57874,12053,192662,104445",3
GO:0045619,regulation of lymphocyte differentiation,"11776,67588,18950,56335,74256,14357,15902,13866,16453,11848,234069,11350,65113,12394,22637,12399,12400,14960,56436,192119,14462,59009,56457,192656,56468,21672,14000,108723,20662,211651,22724,14534,12505,216799,240354,17131,230126,12015,22778,22780,14087,268564,12053,14102,16149,12578,14634,21803,21813,19255,109880,235320,16190,19264,16193,15170,18762,230738,17242,12142,20850,20851,15223,12151,381305,105855,74131,20371,20377,12703,12192,57765,21417,19373,19885,14255,16818,20423,16331,80859,16859,20963,12772,16362,11774",3
GO:0032233,positive regulation of actin filament bundle assembly,"109880,211401,268396,56717,22417,20947,21812,16885,18645,67384,14745,104027,68732",3
GO:0007264,small GTPase mediated signal transduction,"72065,53378,545156,12549,17925,13448,13449,64652,16653,19341,19727,93840,57874,12053,192662,215449,19353,74012,241694,13860,57257,19762,20662,240057,16443,16706,20163,80837,27261,13131,76108,109905,14674,21844,18015,117600,22241,15461,404710,22630,14569,66922,83945,56041,13169,84092,104445,242687",3
GO:0045861,negative regulation of proteolysis,"11651,24069,74374,12550,22408,72330,15370,224650,233489,11798,15511,19225,12955,15516,68510,269473,12578,22059,19373,71472,217011,171580,67903,18752,20423,59083,67025,223701,224727,12633,17754,216795,19164,19165,20319,18787,21859,30948,17772,20588,80750,20720,22259,20340,22260,109689,223870",3
GO:0006310,DNA recombination,"11920,19090,17685,17686,17688,114714,237211,18970,26909,12190,19361,19362,56739,15270,14375,19366,21414,19373,13870,19374,21423,68275,237877,66362,224826,53314,22594,17350,20422,16842,67788,73679,20947,69716,57434,27354,26972,20957,70238,319583,72544,58208,72931,83558,67561,239083,11628,321006,108655,12144,214901,58230",3
GO:0043030,regulation of macrophage activation,"16835,77125,56792,14824,19016,20617,19883,21898,360013,217166,16190,22259,171285,17082,231130,16859,15101,12606",3
GO:0002701,negative regulation of production of molecular mediator of immune response,"12483,77125,11846,16453,57765,225160,17131,14130,20371,27218,12053,243958,65113,73914",3
GO:0046580,negative regulation of Ras protein signal transduction,"24064,56715,16400,13844,12053,16412,20262,21808,18226,232906,11352,18015,104418,107746,193385,231532,330863,216831,24063",3
GO:0051169,nuclear transport,"226432,72322,19330,212999,16647,16649,170762,16650,16905,19082,59015,227720,18708,103573,13207,12953,18969,12575,66725,15526,109095,83454,18854,56488,22059,70572,13488,21428,19384,56637,231103,66880,52163,22084,19014,53319,223690,18763,229709,51791,68051,240084,16211,13654,11865,73826,14180,12005,213990,18148,208104,245610,12014,19055,19058,18035,26356,20472,20473,233726",3
GO:0071824,protein-DNA complex subunit organization,"103554,50708,50709,57749,66467,17955,21413,64424,269610,17216,319177,114642,69726,13163,14957,15214,50927,66929,58230",3
GO:2001021,negative regulation of response to DNA damage stimulus,"22594,27223,17319,13548,75826,226419,74996,237877,77782,16149,12505,12122,237211,51869,93759",3
GO:0010948,negative regulation of cell cycle process,"227331,12043,67981,20112,12189,19357,12192,108961,18854,107047,17193,17451,214444,22059,66991,19766,19645,378430,67141,229841,78803,56150,27354,227292,19941,14183,14056,14184,15468,100502766,68592,12534,17535",3
GO:1905809,negative regulation of synapse organization,"245537,14083,13380,13636,192167,19211,13841,442801,19122,53972,22418,14360,14812,73181",3
GO:0016925,protein sumoylation,"14048,17344,12418,20610,14025,22218,229615,170930,56469,13654,59004",3
GO:1901532,regulation of hematopoietic progenitor cell differentiation,"72162,19106,22339,213541,15526,18024,14254,18128,27217,268564,20662,12571,16542",3
GO:0010332,response to gamma radiation,"18950,12043,12048,19090,22040,12190,12575,11810,66467,18854,22059,20656,14775,74041,105787,50883,319955,13653,57434,319583,12018,12028",3
GO:0046622,positive regulation of organ growth,"14465,56449,11651,12166,21388,22413,319757,74131,57246,22431,13869,19374,26416,21814,19130,22601,18128,19664,11606,100705,14180,14182,14183,22762,17260,15214,14463",3
GO:0006720,isoprenoid metabolic process,"11522,19682,13480,19305,28200,19659,57357,56847,11668,13078",3
GO:0031348,negative regulation of defense response,"16392,18569,56715,16396,11666,20371,56468,171285,22040,16153,26904,12702,22174,231712,74019,353187,16678,22695,11816,106025,21929,432940,64685,20655,11441,13489,14130,21938,547253,83382,14775,19255,11450,73914,19261,19645,23871,574402,16835,192195,270151,110279,19016,14154,26440,217166,230738,12505,17242,16859,20186,80861,65113,12768,56417,545378,257632,19172,17127,14824,16365,109934,56045,18033,54131,22259,72565,243958,56310,26874,15227,216190,64383",3
GO:0048715,negative regulation of oligodendrocyte differentiation,"15904,12387,15205,15208,13390,13392,18128,13490,15902,18015",3
GO:0021602,cranial nerve morphogenesis,"21380,18504,14634,15434,18186,270190,13844,17684,20471,243743",3
GO:0002637,regulation of immunoglobulin production,"225160,22030,22034,74131,16019,12053,17685,20371,22040,320795,51869,22433,57765,21926,72103,55982,107823,14130,21939,237877,66362,16190,20926,19264,12483,77125,17350,67278,27223,65113,72544,15458,108655,20852,243958",3
GO:0051028,mRNA transport,"73826,83454,109095,53319,56009,170762,245610,59015,227720,14265,16574",3
GO:1901652,response to peptide,"15370,13838,14360,16418,108071,20528,18997,93759,16449,22084,19016,16971,257632,12389,12912,18035,16001,56458,12952,12953,11441,19122,20661,11450,14527,22724,18124,18128,20700,20701,20714,381677,16625,19697,50933,14599,14602,384783,18708,18709,104215,12567,332579,20779,22318,26416,14130,17202,18227,72508,18759,14158,13653,26457,20850,19325,230784,11651,11652,230796,56717,12192,12705,22433,14245,19877,19878,228775,21929,20912,20411,97212,16324,16332,16846,77781,269275,16367,17395,107508,17918",3
GO:0048477,oogenesis,"15078,244551,17350,15081,20779,67981,13870,53422,57746,69716,56436,53975,75033,17242,26972,381022",3
GO:0034622,cellular protein-containing complex assembly,"24075,22030,80913,12317,56351,17955,18983,64051,13367,382018,67141,111173,104015,67671,108124,13405,69726,68193,67685,116837,116838,13424,29816,14457,20616,20617,55944,12955,319177,216799,27361,22249,110834,72948,54004,13046,78610,21780,56088,17191,22319,22320,17216,13132,20817,231769,20826,13665,13669,22376,13163,15214,66929,381305,67968,56195,238988,22416,14228,231830,12696,19353,21916,23968,66467,21413,64424,227753,20909,20910,56758,14786,68041,211401,17868,20955,17886,12261,20463",3
GO:0051017,actin filament bundle assembly,"14086,18826,109711,13717,72088,16412,16419,13860,110253,60595,20411,108100,20807,11848,218194,20947,11352,11994,17118,13169,14457",3
GO:2000179,positive regulation of neural precursor cell proliferation,"14725,319757,99982,22416,15251,17172,21907,231580,14365,14634,224171,233904,13489,20665,19130,244667,20674,20163,22339,20423,18508,15184,57810,54485,17242,14173,12387,53605,16870,18811,15228",3
GO:0001709,cell fate determination,"14465,19206,17927,16392,22408,11921,17172,15399,18088,16814,19130,20671,18504,18508,12387,20586,17260,12540,18933,18424,15228,14461,14462,12159",3
GO:0008344,adult locomotory behavior,"12288,16513,227331,74244,545156,20617,12298,13838,232975,80912,20238,16531,320790,22295,15258,57754,12444,21916,70430,15902,76192,224671,13860,216869,18472,80297,20265,11820,13488,13489,20273,18227,15416,50873,140477,64704,213827,15430,13131,13643,15438,22223,18516,11352,11994,14810,14814,170719,17762,98660,12005,13798,11496,17257,57320,15211,109294,21367,22771,12661,13429,50933,93688,98685,12286,12799",3
GO:0015696,ammonium transport,"20963,214663,57320,13162,15567,13488,14127,217303,50873,19164",3
GO:0048854,brain morphogenesis,"12386,211651,13796,56484,14088,18504,19211,17356,18541,12558,15567,23797,102774,58234,19164,19165",3
GO:0003222,ventricular trabecula myocardium morphogenesis,"12166,19014,18091,15214,18128,19664,21808,21812,54485,320790,63958,14106",3
GO:0098840,protein transport along microtubule,"56455,106633,56350,55978,16559,23859,19893,16572,69697,73668,17754,71514,19290,67042,51810,81896,12009,30957,20853",3
GO:0140029,exocytic process,"56193,13829,20615,238988,56216,192167,20910,14127,22318,64051,105782,382018,111173,104015,217303,13017,19164,108124,12638,20963,116837,116838,22249,76787",3
GO:0021782,glial cell development,"16513,18823,74761,21898,16653,59024,17172,12568,15902,18088,21416,21803,13488,20665,20666,23928,20423,16202,13388,22352,13138,17751,13405,18015,14184,15208,20201,19058,14580,225908,245880,236539",3
GO:0007041,lysosomal transport,"11776,20615,14824,16971,12300,193740,12591,16784,73205,380793,71900,11774,76959",3
GO:0050918,positive chemotaxis,"19649,22339,20356,22084,18186,17295,22418,14165,105782,22422",3
GO:0032374,regulation of cholesterol transport,"11303,20423,16971,16846,12306,16179,22259,22260,11806,93759",3
GO:2000725,regulation of cardiac muscle cell differentiation,"606496,216869,17128,13642,13388,17260,15183,19664,211323,56637",3
GO:0001889,liver development,"14465,74244,12421,15242,24075,17295,19089,18706,17684,14235,12443,21405,22433,21410,14632,20656,18609,21814,21821,12606,12608,140740,11845,19014,18119,18763,18764,20683,20687,18128,18129,57295,16468,279766,16476,18015,15205,11622,239719,14055,14056,12394,244585,17127,20586,19697,54135",3
GO:0120162,positive regulation of cold-induced thermogenesis,"14081,16001,15107,67460,19079,15499,11789,99982,26381,70673,14609,216850,13819,11423,50721,14245,14373,329003,19116,53422,11450,16190,14783,12608,18627,16452,22339,22724,104263,19017,170826,12491,21833,16846,15183,16592,16847,232791,14683,12767,12896,20963,12772,12389,170731,16364,13424,14194,77683,20852,171382,18935,333050,108155,11516,216190",3
GO:0022011,myelination in peripheral nervous system,"20481,192897,18212,18213,11496,16202,93742,13138,19058,64383,211323,18015",3
GO:0006497,protein lipidation,"108672,19042,19043,66980,11303,13480,66795,18701,77040,11793,17777,53627,74168,18107,208158,56703",3
GO:0032414,positive regulation of ion transmembrane transporter activity,"57440,245537,14467,215748,83814,68073,15114,22218,109676,11472,13844,16150,15512,58234,234779,11931,13405,12638",3
GO:0048469,cell maturation,"18952,15375,15902,14367,213541,15402,11820,13871,15408,76856,67141,13382,16969,69716,11352,624219,13404,12387,12393,12399,12400,18551,14461,14462,20112,16531,11924,16542,13983,56484,20665,19645,212670,20672,230594,114889,20681,16598,14561,329954,18667,12531,19713,14602,18189,19726,14609,214290,17172,15126,19228,12577,380713,12075,18227,18747,12606,22339,14155,14682,12638,15205,14182,21349,15208,17257,223593,18823,224650,15251,12190,22433,56739,57764,23980,17341,12229,81879,107993,12259,12266,210933,20473,13819",3
GO:0046486,glycerolipid metabolic process,"99712,14732,18701,192654,18704,54673,224020,22038,52123,18717,76192,11810,66853,13350,14245,13480,18089,55979,225326,19247,12978,108083,214579,64436,14775,77116,93759,12359,16332,104015,16592,81877,104418,13026,12389,238055,12391,17257,171504,240752,17777,56703",3
GO:0060216,definitive hemopoiesis,"56417,21349,110279,17480,12394,20683,15405,20687,12400,214162,15412,17268,21814,14461",3
GO:0033688,regulation of osteoblast proliferation,"16416,17127,11848,20681,12043,16973,14460,11350,20377,235611,12156",3
GO:0046890,regulation of lipid biosynthetic process,"74244,20869,27273,230796,22668,22417,11666,12567,11928,66968,19225,22040,16418,73381,228775,21416,210992,20787,58805,20411,93759,22337,16835,68041,16846,217166,16592,13653,11606,53975,26457,14815,238055,11370,14186,12912,26874,75387,14077",3
GO:0001755,neural crest cell migration,"19713,21380,15111,16392,16776,18186,18187,319757,22160,15251,17311,13869,18741,20665,20423,24136,13641,18505,20681,11477,12631,18935,20346,20348,20350",3
GO:0060560,developmental growth involved in morphogenesis,"24064,20356,20357,20869,13193,18186,18187,20361,22284,99982,20878,20496,22416,22418,59024,22422,396184,15516,16412,13982,15519,18080,18844,18846,21410,19876,71461,13609,21803,11820,226352,14260,18997,20404,83767,21813,22330,235072,17984,20423,24136,15433,18762,22601,16974,20430,18128,15185,16210,19411,76884,75605,11350,14165,20563,58198,17755,22241,17762,13796,16869,11622,13542,14183,16870,83431,24063,319974,226154,73205,13175,20346,20350,12159",3
GO:0090342,regulation of cell aging,"15364,12166,20937,19211,20620,22059,57295,56371,246196,12053,11350,114774,11865",3
GO:0002076,osteoblast development,"17283,17702,15399,212712,12393,14633,17127,20423,16973,29806,15184,208727,19228,16478",3
GO:0007423,sensory organ development,"20481,56847,70673,16917,14367,252973,24113,16449,19014,18504,18508,13395,18012,268396,18541,14451,14462,17536,106633,22158,11923,12955,12961,12968,52906,20674,20675,20682,30923,20181,16600,19672,14048,14571,15111,12043,320790,12577,26401,74019,14634,231214,18741,21821,22339,242509,18771,14165,333654,12125,58208,14180,11622,14182,15208,244585,15209,14709,12159,12160,12161,12162,12677,21907,14232,21407,22431,65960,21418,74168,15289,17342,27078,20423,19401,232906,16842,329165,19411,17877,14812,74206,114142,19434,14836,20471,20473,20474",3
GO:1903046,meiotic cell cycle process,"18817,14211,105988,74117,14087,15499,69260,67981,20878,11920,13206,15512,66713,75033,114714,54427,12190,12447,19360,19361,224727,56739,330149,17451,22187,320558,103733,64707,224826,100155,54204,22589,50878,23997,78658,74691,110147,67141,68549,211651,17350,71241,22210,268491,52683,12877,104271,73679,51792,114642,70099,99412,69716,72787,237911,20437,21973,28114,215387,13404,20957,66654,17886,26972,20962,83558,223593,239083,60530,12531,214901,21749,192119,77053,98558,17535",3
GO:0042060,wound healing,"14595,110606,93840,26401,11426,18595,71461,17702,16687,105782,14268,19013,19015,18129,12505,18015,20971,18173,12798",3
GO:0007405,neuroblast proliferation,"15904,67203,216739,16485,68519,18472,20423,15245,18222,18223,327826,11923,17172,26934,140570",3
GO:0045648,positive regulation of erythrocyte differentiation,"100038882,21349,223690,16331,99982,26416,15251,14461,15902,105855",3
GO:0002685,regulation of leukocyte migration,"12928,12929,14082,20868,66824,56715,16149,26903,19353,19354,117149,19229,17311,16416,17700,16175,26416,16177,26417,76088,16952,70208,108737,21825,230979,77125,110279,20296,17874,20947,56532,27218,56792,17242,16859,257632,12772,12520,68585,193385,18795,109934,12273,84094,105855",3
GO:0043433,negative regulation of DNA-binding transcription factor activity,"69504,16001,24069,15110,15111,20747,16396,21389,67087,22031,22160,22036,13078,108960,17702,21672,432940,67245,19122,327987,18997,211770,93759,230594,12611,83396,12359,21833,18763,66894,12879,15183,209361,21335,16600,52440,20186,257632,14056,15468,16365,19820,109552,13813,14581,15223,59004,244349",3
GO:0002028,regulation of sodium ion transport,"11651,12805,13830,16150,108058,11931,80297,18091,21803,13489,246198,26941,18626,215748,229709,18125,17999,18127,11603,13405,83814,20720,56188",3
GO:0098761,cellular response to interleukin-7,"12929,16451,20867,12229,59013,11947,14827,13806,16985,22608,108147,18453,15510,15191,19359,15289,67903",3
GO:0051345,positive regulation of hydrolase activity,"17925,11783,68617,233489,241694,66593,13866,16428,54324,65079,57913,16452,51791,12370,12371,18003,235611,18015,226407,231532,56428,12928,12929,383619,18570,15512,66725,101568,75974,269523,19156,216799,107746,13543,23790,12015,12018,12028,26885,13063,66824,12042,170770,26921,66861,26416,26417,22324,19765,76089,19264,170826,68943,212307,21844,12122,12125,20319,13666,17260,20846,108911,19823,54126,72565,210293,15223,20354,17283,11652,545156,67469,22416,22417,22418,14745,69538,18854,19878,21926,20401,58801,14270,17869,19417,105445,67046,83431,14824",3
GO:0008361,regulation of cell size,"19713,12421,18439,19211,230796,56717,16531,64930,11941,22062,12729,104394,11855,22362,18148,404710,11622,11750,12912,23797,58234,11518",3
GO:2000036,regulation of stem cell population maintenance,"12162,383491,26380,319757,21410,21415,21676,22061,21678,21679,21432,17979,104263,18504,22601,18510,15568,232791,234594,21349,67302,30841,18044",3
GO:0055114,oxidation-reduction process,"230784,15488,18432,11651,268420,53381,22273,20617,56717,110095,26383,11666,16922,13853,56351,21416,20656,26416,14387,214579,14775,11450,105787,171580,16828,97212,16833,74051,16195,18627,13382,12359,19015,67273,19017,68428,18124,16846,68943,16591,16847,74450,18642,217166,17751,12122,14683,73181,27361,18021,57320,105193,11370,110826,407785,17257,19305,19309,56428,14711,13177,26874",3
GO:0034654,nucleobase-containing compound biosynthetic process,"18950,24074,16911,22040,12827,15901,15903,66592,56351,22059,11821,14381,20017,16948,18999,93759,19014,18504,16969,18508,18510,50773,15452,66654,109674,12399,22130,108156,11911,56484,18597,20133,20135,53417,104111,70333,20683,12496,74450,11991,16600,18150,17128,56045,18159,18673,19697,13555,21748,76044,19726,21780,237336,12578,26417,18227,20787,70456,106298,20807,170826,26447,19285,13654,100705,21349,11622,23917,20846,23918,207728,20848,66422,21374,56210,13716,66454,13207,21915,22433,66467,21413,212391,21423,21429,23989,16825,17344,16833,11717,269254,17349,246730,21453,319955,20957,14815,67040,20962,16869",3
GO:0030857,negative regulation of epithelial cell differentiation,"21386,74123,319757,20378,12443,23967,17702,21417,22061,16449,18119,22601,20682,22346,13388,30923,18128,18132,58198,11482,12387,12389,15205,14056,15208,108655,17395",3
GO:1901224,positive regulation of NIK/NF-kappaB signaling,"108960,257632,19106,214150,21926,381305,24105,171285,11606,16151,15289,12317,236511",3
GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,"74126,15505,54673,15507,16149,16151,19225,19099,74143,19246,18609,237877,14775,50873,106298,26427,22334,93759,15182,68943,117198,12505,12122,433759,15201,57320,60530,74996,22393,12282",3
GO:0005977,glycogen metabolic process,"11651,16195,18627,21416,105193,19309,217166,110095,16847,18642,14387,14711,13853,56351",3
GO:0050714,positive regulation of protein secretion,"12675,74244,383619,18439,66824,384783,22418,15251,171285,243862,14367,22433,21416,380714,15275,16172,14255,16176,18609,22320,26416,103988,16180,26417,21687,70456,15289,17082,77371,16190,56513,18754,230979,77125,14661,12362,18762,140497,18642,27218,71764,11350,171095,11352,11606,11607,16859,50905,20186,12638,216799,257632,65114,20963,71268,15979,12015,109552,14191,19056,22260,109689,11514",3
GO:0060441,epithelial tube branching involved in lung morphogenesis,"15364,16772,15242,15245,16653,15375,15402,239405,207920,20674,20423,20682,13138,14165,12387,14183,13033,13039,15227",3
GO:0070167,regulation of biomineral tissue development,"67972,11911,18439,64654,14609,15251,17180,19229,23967,75302,13609,21803,17966,338366,110789,20937,20682,18127,18128,11474,100038882,16998,18022,14184,11625,12156,140780,17260,15214,192119,14460",3
GO:1990403,embryonic brain development,"12387,13798,22408,106633,18541,73710,231214,380718,20462,22671,59024",3
GO:0006790,sulfur compound metabolic process,"74241,14600,14732,14870,232087,67493,13350,14629,14630,15526,18597,56360,56615,14381,20655,20656,214579,70456,171580,269378,246221,12111,107476,12116,22235,100705,79464,20850,242291,20851,14711,236539,108156",3
