disease_id,disease_name,gene_entrez_ids,splits
GO:0043425,bHLH transcription factor binding,"12224,79362,15110,12393,20683,76044,14605,99982,22781,11865,20893",7
GO:0019783,ubiquitin-like protein-specific protease activity,"76800,229603,66085,252870,432940,24110,14479,71472,74256,75826,22223,80886,110616,84092,30941,223870",7
GO:0016788,"hydrolase activity, acting on ester bonds","93719,74776,22040,114714,18971,13853,70686,18975,18983,56360,13368,13885,22594,104015,51792,53332,50773,15450,78943,19042,19045,19046,19047,19055,19056,19058,242291,19060,20598,192119,72828,268420,192654,18577,18578,11928,72349,11423,11431,14000,54451,18640,68832,13537,14048,14049,14050,56045,234734,19211,23827,238871,234779,66853,19247,19248,19252,19255,330554,19259,77116,19264,15170,19267,19272,67916,14156,19277,19279,19280,230738,19283,18777,18783,18795,207728,18803,18806,11647,14208,64898,70025,67469,57746,57749,76192,242083,14245,239528,19373,23984,64436,16331,211429,12799",7
GO:0017124,SH3 domain binding,"15170,12549,13800,17096,14026,16331,13644,11502,20401,12402,78610,14260,20402,24055,29816,15163",7
GO:0051879,Hsp90 protein binding,"22241,16706,94244,217737,101869,18226,16211,217012,12568,12539",7
GO:0101005,ubiquitinyl hydrolase activity,"76800,229603,66085,252870,22217,432940,22284,14479,71472,74256,22223,50933,80886,110616,73945,84092,30941,69727",7
GO:0008144,drug binding,"16514,69635,14086,18439,319757,14225,14226,14228,14230,71960,18712,15130,192292,64294,26921,11946,11435,65964,26411,16432,13489,11443,11447,56505,73914,18747,18749,72512,18754,74568,18126,68943,20174,20817,269523,20947,270166,11350,13144,63958,14810,15194,319583,257632,20963,27364,66917,81000,13162,22637,17776,226419,50932,14711,73086",8
GO:0042054,histone methyltransferase activity,"208266,226830,70673,18193,234135,84505,59035,214572,107823,99890,14013,77630,110147,192195,64707,20937,69726,225888,14055,14056,235626,232811,15468,15469,77683",8
GO:0005178,integrin binding,"21894,16776,16777,20361,64652,109711,16402,16403,18453,16412,16416,16419,18750,108101,13132,67916,21838,16728,93695",8
GO:0000149,SNARE binding,"17957,20614,20907,54526,20909,20910,20911,20912,22318,78610,18195,20979,108124,245886",8
GO:0005524,ATP binding,"16514,69635,18439,14228,71960,18712,192292,64294,26921,11946,26411,65964,16432,56505,73914,18747,18749,74568,20174,68943,20817,269523,20947,270166,11350,13144,63958,319583,20963,27364,66917,81000,22637,17776,226419,50932,73086",8
GO:0051015,actin filament binding,"432516,230917,14086,20741,12296,64009,18826,109711,231830,71960,12569,16796,21924,110253,12721,65970,57778,12340,60595,12345,59069,77767,218952,211401,208076,11472,11474,11350,12631,12632,326618,17118,12385,56431,13169,22003,29816,14457",8
GO:0035091,phosphatidylinositol binding,"170625,21894,218503,20616,14218,13196,26382,78618,380698,117149,19230,246177,244654,19374,14389,16438,16439,16440,66616,54198,319934,23999,13132,109135,19159,268396,54526",8
GO:0001217,DNA-binding transcription repressor activity,"79362,22025,17933,114712,15399,13864,24113,18997,14912,66118,19015,16969,18508,76365,16468,18018,18019,22632,55927,56449,20613,11910,22666,56458,56461,56484,19127,140477,20679,20687,56531,59093,17121,17122,234219,12013,12014,19697,12020,22778,12029,19712,26379,12053,17701,17702,81703,11569,58198,19291,15205,15208,15209,17257,15214,15220,64379,71041,21384,15242,74123,21907,20375,20893,353187,21412,21414,21417,21418,27049,58805,56787,17876,73181,114142,232934,14836,18933",8
GO:0019207,kinase regulator activity,"16002,20869,71943,100037258,19084,19088,18706,15507,14870,12569,19354,12443,15516,12575,12576,12703,12578,12447,21803,11308,15289,23994,16443,223690,12367,66513,18519,16859,56692,12539",8
GO:0070491,repressing transcription factor binding,"21888,14465,57441,12387,12419,16647,12393,12394,20683,109552,27217,83602,20466,14836,79221,21374,433759",8
GO:0008757,S-adenosylmethionine-dependent methyltransferase activity,"226830,56335,70673,18193,234135,84505,59035,67493,214572,107823,99890,14013,77630,110147,192195,64707,20937,57295,69726,225888,14055,14056,68073,235626,232811,15468,15469,18537,21743,77683,14711,13433,13435,13436",8
GO:0043022,ribosome binding,"66212,12261,78757,67276,14828,20589,53421,56717,230738,16210,69019",8
GO:0016491,oxidoreductase activity,"12812,56847,18451,18452,110115,13861,17448,18984,28200,14381,13360,17969,17970,16948,16949,15930,171580,12870,12359,13382,98386,625249,14433,218214,67689,14447,17523,214133,108156,269951,15490,268420,22166,18597,20133,20135,71853,231086,20655,20656,20657,67273,18125,18126,18127,70358,22235,170719,27361,19682,52463,11522,13058,15107,12040,17161,13070,26383,71952,13074,13078,112407,19225,66861,26926,18230,17721,26433,74051,14661,27973,68428,67420,20321,23917,23918,72562,18293,13180,12156,11668,11671,11677,14775,14778,13244,16828,97212,16832,16833,57320,11758,58865,15357",8
GO:0042623,"ATPase activity, coupled","17217,72162,17219,17220,11941,100502766,240255,12144,27377,18195,21973,71960,15481,74142,72831",8
GO:0008066,glutamate receptor activity,"108068,108069,14800,14805,14806,14809,14810,14811,14812,14813,14814",8
GO:0019894,kinesin binding,"71653,76071,30957,232943,70834,16594,60597,16502,230872,19099,16572,21821",8
GO:0005231,excitatory extracellular ligand-gated ion channel activity,"72961,18438,18439,11435,11438,14800,11441,110834,11443,11447",8
GO:0001653,peptide receptor activity,"12768,12769,12772,230103,17199,13617,17201,17202,18390,11607,11610,14527",8
GO:0015079,potassium ion transmembrane transporter activity,"16513,16514,16516,16525,110862,232975,20495,16531,16533,11928,11931,11944,57138,15165,15168,140492,18764,14805,14806,14809,16485,16490,16493,16500,16508",8
GO:0016779,nucleotidyltransferase activity,"230594,80905,246730,26447,214290,56210,21748,77782,66454,18968,100535",9
GO:0050840,extracellular matrix binding,"21825,22370,14115,22339,57764,20423,20750,12111,16785,21810,20692,13717,18073,235130,16412,11423",9
GO:0022890,inorganic cation transmembrane transporter activity,"12288,12289,12290,18438,12295,12296,18439,12298,193034,12300,232975,20495,20511,20512,22063,22064,22066,22068,16438,16439,76856,16440,213053,20541,20544,56384,111173,225865,16485,16490,16493,16500,16508,16513,16514,16516,16525,16531,16533,11928,11418,11419,11931,11938,68775,11944,11946,11435,11438,11441,11443,11447,66237,11972,11973,330953,11977,11979,140492,20190,20191,329954,66290,110834,18173,110862,243983,110876,66335,20264,20265,110891,20271,194352,57138,20276,20277,20278,15165,15168,18763,18764,110935,13162,74096,171382,244646,58800,338375,14805,14806,14809,14810,14811,14812,14813,14814,24046,12286,12287",9
GO:0044325,ion channel binding,"14225,14226,18578,238871,14360,108058,20648,50997,13367,20541,11472,11603,11735,12257,116837,242662,12391,116838,22629,109676,16502",9
GO:0032451,demethylase activity,"268420,76804,218214,193796,99982,26383,71952,22289,230674,216850,16468,75605",9
GO:0140034,methylation-dependent protein binding,"103136,74016,12416,12418,12419,17765,52609,66505,269610,19374,75796,21652,27223,18140",9
GO:0045309,protein phosphorylated amino acid binding,"12928,15170,12234,22637,26413,14191,17999,26417,26904,19261,12702",9
GO:0005539,glycosaminoglycan binding,"19206,16782,50706,56348,17700,15275,16427,239405,19122,21814,65079,19264,22339,19268,80838,20423,12111,19280,11603,81877,12505,17242,19934,19944,58218,93695,11504,235130,12159",9
GO:0036094,small molecule binding,"69635,18439,56327,56847,22040,60440,56350,15903,20512,16427,11821,16432,22064,22066,22067,171580,11840,19016,11852,11350,319583,271457,15461,218214,81000,22637,11891,226419,13433,16514,16004,20617,22671,19091,12953,30877,20133,11946,56505,73914,56508,12483,18126,20174,16592,269523,19158,12505,20186,27364,17136,50932,235283,71960,18712,15130,19744,192292,64294,17191,26921,26411,26926,19762,19769,18747,19771,15165,18749,72512,18754,74568,16205,80718,68943,20817,270166,13144,14681,16728,66917,17257,207728,17776,66422,14711,19326,73086,54673,14228,19353,65964,65967,83382,83408,20947,63958,14810,20963,20980",9
GO:0022853,active ion transmembrane transporter activity,"232975,20495,11928,11931,20511,66335,20512,11938,68775,11944,11946,110891,57138,20533,66237,20541,20544,56384,11972,11973,338375,11977,11979,13162,66290",9
GO:0001102,RNA polymerase II activating transcription factor binding,"79362,22761,21386,21389,15378,57246,17684,13813,13654,15258,328572,19645,20893",9
GO:0008289,lipid binding,"170625,12034,16772,73094,18439,20616,16777,14218,20617,13196,21894,218503,26382,54673,235283,15510,15512,78618,380698,117149,11806,15903,19230,246177,23969,244654,19374,53422,22064,22318,14389,16438,107831,66616,16439,16440,19771,54198,226101,319934,23999,110784,225471,382018,19013,434246,19016,26440,13132,109135,16592,13139,21844,19159,226519,246746,12891,27359,19172,58218,268396,17136,20979,20980,20981,20983,15481,54526",9
GO:0001664,G protein-coupled receptor binding,"14601,171530,94221,19216,22416,22417,22418,22421,22422,14360,19122,18483,26941,26564,20296,20306,19156,11606,65114,20187,13543",9
GO:0035257,nuclear hormone receptor binding,"76804,18193,14228,12951,12952,12953,21412,26927,18227,228790,18627,19014,19411,21848,20184,20186,13017,20185,75613,12387,268903,22260",9
GO:0042625,ATPase-coupled ion transmembrane transporter activity,"11938,11972,11973,68775,338375,11944,11946,11977,11979,232975,66290,11928,11931,66237,66335",9
GO:0016462,pyrophosphatase activity,"17925,53893,67979,16653,17913,22671,16145,18195,66196,17685,13206,71960,19353,19354,60440,74142,56350,11426,11941,65967,16559,16561,19762,23988,219189,67895,66237,13629,21822,17217,74691,17219,17220,54343,11848,329421,80718,240255,12496,109905,19326,269523,21973,270166,17880,14681,66911,17888,271457,72162,213990,11647,81000,20585,20586,56044,100502766,12144,27377,66290,74355,11891,66422,15481,12540,17918,72831",9
GO:0022843,voltage-gated cation channel activity,"12288,12289,12290,16513,16514,12295,12296,12298,12300,16525,16531,76856,15165,15168,111173,225865,18764,14810,14811,14812,14813,14814,20190,329954,16485,16490,16493,74096,16500,16508,12286,12287",9
GO:0097110,scaffold protein binding,"224129,13385,381290,20779,13388,18127,20271,14609,14804,17974,85305,58234,17246",9
GO:0008017,microtubule binding,"26370,67203,73094,13191,20744,68617,171531,77963,11789,108686,74895,269713,26903,58522,208158,16800,11426,76707,56486,68519,14632,18472,56742,16560,19888,12338,218035,14260,16568,14265,16572,69697,382913,13518,14159,70737,15185,76499,17754,17756,12125,17758,17760,17762,83431,108907,56430,232943,17776,18294,74360,100732",9
GO:0032553,ribonucleotide binding,"16514,69635,18439,56327,22671,19091,14228,71960,18712,19353,60440,30877,56350,19744,192292,64294,26921,11946,26411,65964,65967,16432,19762,19769,73914,18747,56505,15165,18749,56508,72512,11840,74568,11852,16205,80718,68943,83408,18126,19326,269523,20174,20817,270166,11350,13144,14681,20947,63958,319583,20963,27364,66917,15461,81000,22637,207728,17776,11891,50932,226419,73086",9
GO:0004540,ribonuclease activity,"18983,239528,192119,14000,230738,54451,57746,57749,93719,78943",9
GO:0008013,beta-catenin binding,"24069,12550,77578,11789,67087,216850,21415,21416,19883,18222,23988,19127,56637,12995,12234,20682,16600,12005,13542,15468,76281,13052",9
GO:0019787,ubiquitin-like protein transferase activity,"636931,216080,22034,22036,16924,66589,107568,224826,78913,106052,93765,434246,50762,17999,216150,18011,50789,433766,56424,59004,12418,20610,71816,93836,22671,70294,103583,67245,69807,231600,22193,22194,22195,55983,71861,268470,66743,55992,50873,68795,22209,22210,22213,22214,22215,22222,18140,65255,65256,105193,66795,66799,229615,170737,217333,67841,67845,27401,225055,76580,384309,18744,66889,66894,140629,140630,13654,17237,21848,17246,83814,19820,19821,58230,104836,66949,240518,56715,94091,74126,74132,57751,19373,170930,12211,240055,19386,17344,207304,12234,70093,20437,67030,20439,63958,70620,72179,80890",9
GO:0000287,magnesium ion binding,"18570,56461,12566,22040,56350,65964,55980,73914,18747,71099,18749,11840,14156,68943,20817,11350,11352,17776,226419,66422",9
GO:0140098,"catalytic activity, acting on RNA","268420,104458,56335,26383,57746,353172,57749,93719,67493,107045,18983,239528,56361,14000,54451,105148,230594,230738,78943,72831,22375,234734,110960,107508,192119,216443,240255",9
GO:0001786,phosphatidylserine binding,"434246,21894,218503,13196,235283,20980,107831,15481,246746,12891,54526",9
