disease_id,disease_name,gene_entrez_ids,splits
GO:0042393,histone binding,"821132,831635,843797,841881,838683,823585,830498,826539,828717,842157,832690,837427,820281,817278,838462,824128,824897,843714,833475,816467,835797,829143,828637,821986,830444,830065,844273,820727,826875,838013,843646",8
GO:0008081,phosphoric diester hydrolase activity,"823875,829733,826791,831369,841961,835981,820816,818802,821243,821244,819999",8
GO:0008515,sucrose transmembrane transporter activity,"814817,824035,830504,832431,835151,835152,831156,820921,837530,821531,818492,838877,843519",8
GO:0008194,UDP-glycosyltransferase activity,"827905,827912,844049,835603,821397,833302,829981,837152,834978,827940,815657,824238,819887,828081,838450,827960,835643,837058,825285,833996,827853,832206,837068,820307,837075,839635,827612,823393,843365,825446,827498,837109,828792,843130,839933",8
GO:0005543,phospholipid binding,"843137,837637,840069,842385,833953,826791,819881,830124,817721,829506,831171,821576,821323,825291,820816,836311,827864,833752,835428,822117,818918,835689,818802,816633,830330,827773",8
GO:0046527,glucosyltransferase activity,"827912,830090,815247,835603,835860,827550,837152,834978,824238,819887,828081,830399,837058,820294,837068,832206,820307,837075,837716,842839,831608,827612,823393,843365,827498,832497,828792,843130,839933",8
GO:0043130,ubiquitin binding,"830498,820419,816580,830374,838600,821195,833835,838510,829839,844304,829618,817141,818422,828571",8
GO:0005216,ion channel activity,"831361,827541,836886,828311,840859,827555,816931,837805,820914,819252,832693,817206,825655,819000,821052,833728,835393,835905,835657,842187,817099,832468,825304,819940,839268,834666,831339,819566",8
GO:0003682,chromatin binding,"819210,816394,836109,825358,831635,843797,836506,818843,839455,823585,842157,817278,838462,822079,816194,843337,841418,818895,836307,835797,827998,814686,817246,817375,828770,830307,841570,844273,840957,835710",8
GO:0008134,transcription factor binding,"834818,829706,823571,821270,834719,832547,815907,820391,828839,839982,833972,824890,841540,841418,834383,816346,839388,819174,825196,838125,837999,827511,829950",9
GO:0015079,potassium ion transmembrane transporter activity,"833728,835393,827555,837416,835657,834666,840139,817099,819566,830799,828311,828464,827541,817206,827740,817558,821052",9
GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors","823948,819865,824347,829854,834850,840102,815152,835507,815160,821049,819647,839489,819009,831560,818383,835286,827991,839009,820069,835177,828523,823668,827381,827000,841465,824702",9
GO:0016887,ATPase activity,"819718,830986,834316,830990,824477,816413,829727,823849,827054,834232,821947,827580,832830,836808,832467,841812,829786,840026,838492,835165,829025,827876,835556,835941,842852,828520,835180,824048,836723,835701,832758,832121,821116",9
GO:0004722,protein serine/threonine phosphatase activity,"818571,819724,817553,838804,836507,823835,828714,818609,836034,836040,832846,817489,842708,843609,820314,835809,826726,828779,834684",9
GO:0015078,proton transmembrane transporter activity,"835841,832773,838028,823951,838297,821531,824349,816413,821416,830504,814888,816680,820532,835640,832703,822336,844231,840139,837840,827346,829142,818395,818530,830063,825072,818934,838138,843519",9
GO:0015085,calcium ion transmembrane transporter activity,"835905,819940,839268,835815,831339,819566,818395,837296,820532,825655,840859,824349,829918",9
GO:0042562,hormone binding,"825473,821891,818693,828045,822296,819614,843550,834722,838452,842807,827323,827710,842951,828874,837838,835028,818390,828120,819674,830427,839549,843631,834545,827510,841725",9
GO:0019901,protein kinase binding,"839168,824193,840324,824326,824455,833930,843917,825104,833552,817684,828824,817828,834213,828714,836395,831021,837805,831151,832048,835759,836528,833844,836408,843320,830779,837180,826814,822593,839621,834376,821705,839506,817625,822119,827240,818408,3767664,836723,839156,843382,814714,840957",9
GO:0046915,transition metal ion transmembrane transporter activity,"827713,818530,823843,844422,841127,842281,816428,834509,832496,829490,836020,814708,842203,819995,832188,819293,842719",9
GO:0043621,protein self-association,"824576,823811,837252,843141,824584,826761,837128,839305,836748,843915,838161,820242,818197,840957,838683,827164,842654,816286,835233,839457,824484,835621,829484,830381,829744,843442,824115,830899,821303,843839,827457,827841,824259,839364,830533,840133,817738,821452,827341,821839,821456,828881,834255,836307,841427,843983,819151,834904,824921,834522,828635,827228,831197,832990,836057,819424,820961,836699,837084,818787,826983,821096,821097,835815,826859,839401,837210,829692,827261,820351",9
GO:0030674,"protein binding, bridging","838784,820355,838019,834757,841284,821673,819691,830381,820242,824340,838388,827479,837369,821338,836378",9
GO:0043424,protein histidine kinase binding,"839168,824326,833930,833552,828824,834213,836395,831021,831151,836528,843320,830779,826814,822593,839621,834376,821705,839506,827240,818408,814714",9
GO:0016757,"transferase activity, transferring glycosyl groups","827905,843779,827912,830985,835603,817690,829981,837152,827940,818212,834088,815657,823850,840236,827960,844345,835643,822338,820294,814663,820307,837716,824919,842839,823393,843365,825446,827498,819829,838261,831608,830090,815247,821397,827550,819887,828081,829626,818371,832206,821462,827612,837348,824557,831734,836343,824569,839933,844049,835860,833302,831769,824612,838450,822590,841588,828792,843130,819579,821148,829344,834978,821672,816556,817068,824238,839601,830399,828353,837058,825285,833996,827853,837068,837075,839635,839636,829924,839652,832497,837109,818682",9
GO:0051020,GTPase binding,"827328,839620,830917,837958,821514,822058,828874,834412,839690,830000,836528,839250,817170,842807,819832,817371,819676",9
GO:0042578,phosphoric ester hydrolase activity,"819724,833552,831509,827930,823835,837152,832546,832547,832048,814646,824383,823875,819784,820816,833622,820314,837211,817761,843365,827498,816753,818802,814714,834684,839297,827526,838804,818850,836777,838835,839348,821941,841919,828096,818881,817858,818389,835809,841961,828140,840953,843516,824572,831234,835849,819999,829733,828714,838445,837949,840007,832846,817489,831832,843609,828254,826726,828779,824173,824693,843130,819583,831369,818571,835981,833936,817553,814997,836507,826791,836519,824746,818609,832437,837048,838072,824256,836034,839621,835527,836040,841160,837069,842708,824309,821239,821243,821244",9
GO:0000976,transcription regulatory region sequence-specific DNA binding,"819332,841095,827788,836364,822287,832914,843671,828570,827164,825116,831648,831147,822318,819248,837427,836280,842938,842177,816194,826571,836428,830543,821463,844120,836828,842462,834786,837479,830313,829547,830065,830450,820212,820213,838518,821625",9
