disease_id,disease_name,gene_entrez_ids,splits
GO:0009743,response to carbohydrate,"10497,2822,11143,7057,55829,4760,10399,2081,6434,389692,5566,169026,336,81620,2645,2646,10203,5211,407006,7776,5603,5105",2
GO:1904293,negative regulation of ERAD pathway,"29761,51009,55432,9097,51465,337867,10956,27248,6449,91319,258010,51035,7327",2
GO:0034330,cell junction organization,"7040,9344,7042,387,7043,389,81671,2702,91663,3728,5657,10266,1308,1436,29984,100506658,5796,1829,57126,4649,8874,11187,85302,5175,125111,8506,143162,829,57662,6591,23616,5318,90952,5578,1739,3915,4301,8394,5584,5586,7122,1365,55765,87,88,89,3801,1499,5339,9948,153562,79834,6624,144100,613,998,999,1894,2149,2150,1003,3691,79977,79983,5872,55920,9076,7414,4983,4088,143098,4092",2
GO:1900076,regulation of cellular response to insulin stimulus,"2822,5781,23189,8473,3481,3630,5167,51763,6198,2888,4690,3667,5588,5590,340706,490,55022,2931,23411,6653",2
GO:0070989,oxidative demethylation,"221120,1544,1576,1577,23210,54890,121642,8846,1558,1559,79068,1565",2
GO:0098780,response to mitochondrial depolarisation,"8678,55626,8878,5071,22863,54543,10133,93974,65018,3099,10013",2
GO:0007030,Golgi organization,"51332,22796,60684,7443,2580,10133,26259,54808,8729,6811,3998,23332,55204,23207,51112,8874,79659,1452,1453,9648,23345,27314,10419,6836,339122,50999,9529,57531,120892,23363,25923,10565,399687,54732,10959,23122,5587,143187,64083,83548,9950,9183,22878,64225,8674,8675,8548,5861,5862,8934,11235,55014,7534,1263,9712,2801,25839,57584,10228,3064,128637,10494",2
GO:0019048,modulation by virus of host morphology or physiology,"7040,9217,1605,10533,10670,6256,8692,598,920,3643,4088",2
GO:0031047,gene silencing by RNA,"406912,407008,8994,84962,406884,126374,406952,406921,23112,406891,3692,407021,23019,4343,57690,407006,27327",2
GO:0042475,odontogenesis of dentin-containing tooth,"29123,4487,1896,3655,3691,54959,7475,9622,2296,79641,5054",2
GO:0008637,apoptotic mitochondrial changes,"2066,84883,664,117145,666,3099,79017,55737,79680,92609,578,581,10059,57805,51024,10449,89941,598,487,2537,1386,407021,203245,4719,282991,56947,55288,2810,637",2
GO:0031572,G2 DNA damage checkpoint,"9344,641,4683,29997,51149,57551,51347,80279,1112,8091,29980,84446,63967",2
GO:1903318,negative regulation of protein maturation,"5345,199713,8996,4102,83596,29934,377630,7057,1522,114769,22900,5270,79094,9528,2619,120892,5054,831",2
GO:0051642,centrosome localization,"51490,23299,55171,7430,1739,29899,55726,5903,126353,4085,3799,23224,10142",2
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,"7040,30849,153090,29062,2321,930,5155,5156,5159,124997,2247,55626,22863,2261,6363,2268,6366,7010,9711,113791",2
GO:0007569,cell aging,"1026,1029,1030,4101,4869,22925,6926,1432,8091,545,811,51384,7994,79677,5054,7486,11200,3265,6722,5580,3159,472,4311,23515,23137,5604,286053,8550,7015,4976,27250,23411,266740,7157,6647,5371,6909",2
GO:0002691,regulation of cellular extravasation,"6370,10562,101,5734,177,6387,7070,3383,83483,56477,6366",2
GO:0070936,protein K48-linked ubiquitination,"26249,81545,267,54926,3093,7319,7320,7321,7322,7323,7324,7325,7326,7327,6048,7328,23327,29089,51619,51366,7337,83737,81847,10425,11065,10299,57531,9025,80196,57162,54476,5071,117584,51283,151636,7128,84447,10210,7267,149603,3429,997,6502,220441,10477,92912",2
GO:0001816,cytokine production,"3329,22925,3091,163486,10146,9508,6693,814,28984,7097,1604,199,9289,4179,55765,1113,54106,340061,56670,351,3815,10859,3565,64127",2
GO:0016458,gene silencing,"406912,406921,8994,126374,406952,6839,3005,27327,23112,57673,3146,26058,1487,23378,57690,407006,407008,2146,84962,8932,7141,406884,406891,3692,407021,23019,23411,4343,3065,5119",2
GO:0050901,leukocyte tethering or rolling,"6401,6402,6403,6404,3688,6093,8174,3695,50512,64083,7124,7412,119,2650,3676",2
GO:0070168,negative regulation of biomineral tissue development,"7040,54880,1893,6662,8074,6348,1230,5552,26585,2621",2
GO:2000107,negative regulation of leukocyte apoptotic process,"10461,3558,10859,652,26155,558,27086,6352,3059,5588,6387,8915,55829,5304,6363,9212,2621,6366",2
GO:0008645,hexose transmembrane transport,"6272,144195,6927,6513,6514,6515,6518,50651,6523,53916",2
GO:1901799,negative regulation of proteasomal protein catabolic process,"11011,23429,55432,9097,51465,80011,9491,8473,7327,6815,29997,6449,51377,819,11315,91319,9529,29761,7874,27074,51009,65992,337867,10956,57805,64844,11345,210,258010,51035,2272,6880,27248,6386,51322,3326",2
GO:0070555,response to interleukin-1,"81792,6401,153090,6662,4615,9100,58509,3091,3476,7189,6422,10010,9759,91807,199713,166,3373,8372,27316,4790,27063,29108,6714,3654,3656,2633,2634,2635,5578,6347,6348,11213,6352,64848,5970,4824,5976,1116,3037,6622,5600,3553,3554,5603,6880,5740,8692,3576,3965",2
GO:0044070,regulation of anion transport,"1408,2564,59272,2058,8074,9230,285966,7057,9747,6424,1051,27166,57120,8737,1579,51499,1080,130497,5580,335,208,207,8399,8529,8660,27347,348,2915,5621,760,5243,5244,6781",2
GO:0034377,plasma lipoprotein particle assembly,"4547,2181,10347,335,336,19,8435,6646,8694,348",2
GO:0009612,response to mechanical stimulus,"4615,9994,3728,6416,6546,6548,1301,50964,664,8738,8740,943,4790,27063,7098,7099,572,7100,958,9020,578,834,835,8772,838,841,3659,8915,51284,1111,4055,5595,1116,7132,8795,5599,8796,3553,8797,355,358,5734,7273,8557,1647,8048,1265,50801,51311,5493,4214,6262,10746",2
GO:0022900,electron transport chain,"54949,4712,790955,144363,4720,388753,4723,6389,6901,4729,4731,246269,2110,55967",2
GO:0010823,negative regulation of mitochondrion organization,"115209,3082,664,27166,3998,292,8996,551,4137,51499,28978,255027,9530,2876,120892,54978,5071,10449,65018,5716,2395,3303,79594,4976,10105,283514,10493",2
GO:0006638,neutral lipid metabolic process,"64788,2710,3990,283,116519,84649,1071,4023,57406,84803,1606,1609,8525,57678,11343,336,80339,345,348,1373,350,26090,747,137964,346606,7920,8694",2
GO:0071383,cellular response to steroid hormone stimulus,"8725,7332,677,678,301,687,8644,4824,5978,2908,5469,476,477,84830,358,367,7538,3192,7035",2
GO:0006865,amino acid transport,"11136,94081,80131,23428,79751,8604,153129,1201,8501,10165,54716,9152,8140,55117,55144,6505,6506,6507,6509,6510,10991,54896,56301,23677",2
GO:0043491,protein kinase B signaling,"7040,3553,23064,6347,6348,207,3791,1969,4824,6352,7124,22933,3479,4504,117145,8503,2621,84830",2
GO:1905245,regulation of aspartic-type peptidase activity,"199713,4067,9475,8301,2896,177,274,1942,1944,2043,6653",2
GO:0042558,pteridine-containing compound metabolic process,"7298,6470,4552,6472,4522,4524,10797,25902,2643,2356,573971,1719,10588,200895",2
GO:0070328,triglyceride homeostasis,"27329,55908,116519,1071,335,4023,6095,9971,114899,2646,3990,344,345,346",2
GO:0051438,regulation of ubiquitin-protein transferase activity,"10116,4101,9349,84101,648,51343,3984,25,26271,7332,7334,6187,91947,11315,5300,6201,9532,27338,151636,57561,10459,991,5728,10210,5347,8555,6125,51438,266740,4085,6135,8312,4092,55294",2
GO:0043982,histone H4-K8 acetylation,"64769,55683,9767,11143,23338,51147,10445,3054,11091,84148,54934,79960,8473,284058,51230",2
GO:0033143,regulation of intracellular steroid hormone receptor signaling pathway,"9604,79876,23558,9611,9612,26508,51341,8085,6422,409,9113,55325,672,6049,9125,167465,811,10413,161582,11315,149563,190,1601,5058,6597,65992,3275,55885,27086,23376,79447,55128,8284,8928,3169,4838,9063,25959,23019,4848,2033,51569,23411,1655,3065,5245",2
GO:0002820,negative regulation of adaptive immune response,"3456,1378,5987,3077,6375,10859,3440,722,50943,725,11126,634,8764,3134,3135",2
GO:2000249,regulation of actin cytoskeleton reorganization,"396,397,25,29085,1440,50848,55971,10411,4908,4916,7226,3265,2242,1613,10456,4192,7010,998,3055,4853,8829",2
GO:0008334,histone mRNA metabolic process,"25888,54464,51692,55149,54512,167153,5394,5976,64852,6741,23318,79670,472,27257,64282,167227,90459,53981",2
GO:0032703,negative regulation of interleukin-2 production,"5987,84868,89795,7430,6375,2633,51564,9454,9455,947,7128,10524,50943",2
GO:0050999,regulation of nitric-oxide synthase activity,"2208,3553,1956,7014,7015,406921,493,207,3952,2643,949,116150,348,3357,51070,6271",2
GO:0000731,DNA synthesis involved in DNA repair,"56897,51426,1032,9768,22890,84875,5422,5424,5426,5429,199990,5111,201973,353497,51514,7415,83932,7486",2
GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,"1793,4739,57091,80005,6281,2316,91663,3987,10519,25,8874,811,4653,55604,10562,708,11078,335,6239,998,1398,5879,5881,8829,1399",2
GO:1903522,regulation of blood circulation,"7042,23171,9732,133,80005,775,776,9992,59272,54795,781,2702,783,3728,4624,4625,4878,6546,6548,51086,10008,4634,4635,156,3741,10142,287,1824,801,5025,55328,805,1829,10021,808,1832,3752,3753,27302,3757,29098,3759,3762,6324,183,6327,185,6330,6331,6717,29119,6336,2243,2244,3270,5318,3784,845,23630,2266,859,1756,1760,7137,7139,5350,493,388591,6640,1906,1907,1908,6262,55800,9722,6781",2
GO:0006493,protein O-linked glycosylation,"727936,29954,54790,120071,29071,143888,55568,83857,56983,8985,8473,84892,2589,2590,2591,11041,160418,84899,2218,79147,63917,148789,152002,283464,55624,160335,23509,10329,10585,79070,84197,5351,5352,146664,200424,23275,57452,8813,374378,10610,8693,5238,114805,9215",2
GO:0034121,regulation of toll-like receptor signaling pathway,"153090,9867,58509,2319,115352,146722,406952,5802,9258,114609,11314,948,7096,7097,7098,4795,7100,54726,92747,10062,26191,9684,7128,3929,857,4057,54106,10333,353376,10211,9572,2150,2672,57590,1535",2
GO:0060306,regulation of membrane repolarization,"9472,9992,781,4878,10008,3741,10142,287,23327,3753,3757,3759,6330,6331,3784,23630,857,859,7531,388591,6640,9722",2
GO:0009299,mRNA transcription,"3297,10114,64321,4005,54345,22890,7024,1649,2069,7157,1655,728",2
GO:0032495,response to muramyl dipeptide,"7431,55914,3663,26191,64127,55765,51510,90933,10392,23641,9181,8767",2
GO:0002251,organ or tissue specific immune response,"54145,1667,1668,1672,8970,8339,6037,8343,8344,8346,6170,8347,8349,728358,820,5319,92747,337,4057,51297,3569,85236",2
GO:0046839,phospholipid dephosphorylation,"5728,8897,8898,8611,8867,2053,8776,55529,3633,403313,9107,51763,196051,4534,22908,90809,22876",2
GO:0071675,regulation of mononuclear cell migration,"7941,6278,5641,9353,729230,3735,1435,158747,10488,3627,196527,177,1843,2358,57402,5054,199,3146,6346,1230,6352,4192,4067,6387,3958,4856",2
GO:0008589,regulation of smoothened signaling pathway,"51684,6469,25989,64839,200845,2735,51473,283219,28981,6422,7289,139741",2
GO:0001938,positive regulation of endothelial cell proliferation,"57608,406921,650,6667,652,25865,10000,659,2324,7060,283,3357,4893,8862,10016,5155,1960,9982,7857,5170,7474,79031,185,79805,2624,26051,55109,56005,2247,284361,3146,5578,3148,207,3791,5587,2260,6356,6868,5335,51157,3162,51162,3164,3676,51548,6369,2658,406884,1893,2152,10344,3690,407021,23411,1012,5365,6776,5629,7422",2
GO:0055092,sterol homeostasis,"4864,2053,9734,26119,406921,19,20,9619,3990,116519,9388,1071,3638,4023,27329,4041,10062,335,336,337,338,10577,27346,345,3931,348,55004,9572,3949,64240,64241,255738",2
GO:0045416,positive regulation of interleukin-8 biosynthetic process,"6850,64581,1991,972,51311,336,8915,7124,51284,7099",2
GO:0090231,regulation of spindle checkpoint,"10403,7175,51143,55755,348654,51451,25906,55795,81620,4085,891,7517",2
GO:0045724,positive regulation of cilium assembly,"9696,49856,202018,55704,80199,10801,79734,10807,3064,158297,57787,989,9662",2
GO:0042982,amyloid precursor protein metabolic process,"1859,51107,102,26119,10347,55851,1201,9619,9911,23385,348,5663",2
GO:0000302,response to reactive oxygen species,"7168,388,6278,25824,1421,3725,6363,4504,25,10105,23064,54936,10013,1956,5156,5796,5798,3240,6648,10276,4780,3373,5164,6188,2353,8754,11315,653361,51765,10935,54583,54840,7226,2876,8644,5829,375748,59338,5580,51022,207,847,5970,51157,5594,2395,347,5595,4318,3039,3040,5598,5599,3043,5601,5603,358,1894,11235,406884,55139,8428,1263,3569,23411,8692,6647,2168,4217,1147,10494",2
GO:0032988,ribonucleoprotein complex disassembly,"79752,219402,92399,24144,8562,1939,84340,7415,28985,8444",2
GO:1903707,negative regulation of hemopoiesis,"3456,4609,3202,406912,3204,171392,2185,652,11025,6422,2200,5914,9370,10272,121504,123169,677,8359,8360,8361,8362,8363,8364,301,8365,8366,8367,8368,8370,9646,84524,55294,3135,325,23240,554313,714,3146,3276,5196,6348,6988,3280,9290,9935,10443,1493,5977,79577,80349,407006,54623,4192,8294,10859,3440,3313,7538,282618,1021,11006,50943",2
GO:0051147,regulation of muscle cell differentiation,"7040,1025,406912,55553,8324,8841,650,56203,652,2069,9750,3479,1048,10014,9759,22943,5155,4772,4773,27302,4775,6648,150572,4654,5936,89780,348093,9794,10818,1482,4303,93649,1491,8536,93145,859,5725,407006,221662,10211,3815,4208,1906,27250,84466,4856,3065,1786",2
GO:0042476,odontogenesis,"4487,652,752014,9622,79641,3624,54959,7475,5308,5054,29123,80326,3655,3912,2253,54880,358,360,1896,362,363,3691,2296,8313,51066",2
GO:0042752,regulation of circadian rhythm,"2691,51738,5501,8863,7337,8239,7874,6478,22992,92369,8914,55124,983,2146,3172,9967,3184,8945,26224,5499,5500,5629,55294,139135",2
GO:2001026,regulation of endothelial cell chemotaxis,"4233,5641,25865,7057,5025,10563,2246,2247,3273,2249,7114,3791,5587,2260,64094,8817,3315,4851,8823,7422",2
GO:0030705,cytoskeleton-dependent intracellular transport,"57728,4747,11020,7314,3091,11158,55288,51098,118426,4644,51626,80173,1201,80179,28981,117178,57539,5195,80208,81,22994,79443,55764,89941,3799,54874,23011,5861,1639,7275,57584,112752,3315,1780,5108,3064,636",2
GO:0050926,regulation of positive chemotaxis,"7424,2277,2150,2155,4908,3791,7857,1012,4916,3576,285,7422",2
GO:0006775,fat-soluble vitamin metabolic process,"79001,873,8074,57834,56603,8529,154807,1593,29914,5947",2
GO:0002687,positive regulation of leukocyte migration,"7424,387,7941,6278,3592,5641,729230,375056,7060,3735,1435,158747,83483,7070,10488,8995,81704,811,3627,196527,177,7474,23604,2358,3383,57402,2621,5054,10563,708,199,3146,6346,6348,1230,6351,6352,8784,6354,284114,1236,6868,27347,9943,51157,6363,6364,6366,351,4192,101,102,2150,2277,6375,65125,2155,1907,1908,6387,3958,5879,5880,3965",2
GO:0030278,regulation of ossification,"7040,7042,7043,2824,4745,650,6664,652,8074,654,655,8840,657,658,659,6546,6422,3479,7704,9241,26271,3491,56998,51374,196527,5552,7474,8626,4921,5566,6591,23051,4038,8519,8646,4041,22856,7291,6348,117581,1230,4057,90,26585,860,92,93,5727,54361,6497,54880,64093,1893,7020,5741,51564,4208,3569,5747,3572,4221,4091,1021",2
GO:0034332,adherens junction organization,"9344,10266,29984,5796,8874,57662,8394,55765,87,88,3801,89,1499,79834,144100,613,999,1003,55920,7414,4092",2
GO:0106056,regulation of calcineurin-mediated signaling,"6548,3479,10519,10523,1827,29995,63928,121665,7124,90070,23261,5725,2274,493,9454,9455,2932,8445,11261",2
GO:1902644,tertiary alcohol metabolic process,"8644,84869,231,1645,1646,1584,1585,8912,1109,10327,57016,8574",2
GO:0050710,negative regulation of cytokine secretion,"3586,80772,7430,9734,91662,26525,2335,199713,301,947,307,28984,2621,27202,1992,2633,7114,335,336,26191,114769,114899,7124,260434,7128,10333,23005,5987,2150,6376,10859,51311,3440,9971,22900,114548,1149,50943",2
GO:0035924,cellular response to vascular endothelial growth factor stimulus,"153090,25865,10253,4495,2321,2324,1432,2081,54567,1960,9261,301,8877,9270,2619,3791,5970,5587,57556,3164,5606,3315,4851,7422",2
GO:0032729,positive regulation of interferon-gamma production,"3329,246778,3592,3593,3594,3595,10125,914,114836,3606,5142,5144,51744,3113,3115,7855,7098,80381,64581,26191,51284,161882,54106,3553,3554,8809,51561,51311,149233,282618,7292,3965,7294",2
GO:0071156,regulation of cell cycle arrest,"1025,1026,2305,6659,9349,8326,153090,79366,6154,51085,274,6419,10514,163859,8091,7709,672,8738,811,10795,51379,84275,28984,4282,3642,5311,81857,835,2627,55367,2255,4303,23378,595,4193,115426,4582,8812,7023,7157,7161,1019,3326",2
GO:0031023,microtubule organizing center organization,"4869,55559,23177,9738,93323,54801,402,54930,55835,115106,23332,6566,50855,9768,55722,1069,9648,4659,5048,23354,117178,124093,9662,10432,9793,585,163786,55755,79441,23122,1107,23636,253012,8409,7516,9696,5347,55142,116840,7405,10733,2801,284403,5108,1017,80254",2
GO:0002285,lymphocyte activation involved in immune response,"3456,3329,930,3683,3936,8320,51744,3593,3146,10859,11151,3383,6844,6845",2
GO:0007423,sensory organ development,"6657,7042,1413,775,9997,22926,27151,22930,285590,2200,6297,2201,2202,7849,646960,23347,5308,5950,2625,170692,80326,388552,91851,55636,10586,64220,64093,6496,1889,9573,2296",2
GO:0034250,positive regulation of cellular amide metabolic process,"1153,3458,6659,9475,4869,51334,7431,51335,54915,6154,170506,22927,2064,7057,1938,9619,23185,54931,1942,56339,56848,81554,84881,55323,2332,28958,10657,84769,2475,6191,9775,84271,6198,6199,285367,55226,3646,63935,23107,836,65094,1994,5580,55245,84300,1617,1618,4690,22868,65109,65110,8663,8664,54103,602,55005,351,79072,84305,113251,10600,6125,8301,79727,3184,3569,51441,2931,26995,66037,1654,253943,51065,23034,2043,1660",2
GO:0009593,detection of chemical stimulus,"6786,7043,10242,50836,50837,50838,50839,801,5284,805,808,83756,563,949,5304,7096,7097,7099,1469,1470,1472,80834,64581,846,721,2645,27094,259287,3929,23643,10333,259294,64108,6262,765,64127",2
GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,"8837,2950,7046,10771,3479,1437,57630,672,8737,8996,7857,11315,219699,3383,6714,246330,2876,5054,2623,2243,2244,80196,3655,4170,5196,6478,117584,5970,596,7124,598,10197,7128,3162,2266,90,5598,407006,3553,3685,3303,3304,2537,7015,8682,2668,23017,57448,367,55023,64114,3958,3064",2
GO:0035455,response to interferon-alpha,"2625,27074,103,8519,5610,10410,558,6738,10581,4600,201626,149628,2621,3455",2
GO:0010811,positive regulation of cell-substrate adhesion,"1793,4739,57091,3717,8829,80005,2185,6281,5879,2316,91663,3728,3987,5881,10519,25,1307,56477,7070,2335,5795,8874,811,4653,9647,948,55604,8631,10551,10562,708,11078,4680,3273,59339,335,3791,7248,2013,6366,6239,6370,7010,998,7402,6251,1012,2932,246,1398,2041,1021,7422,1399",2
GO:0043112,receptor metabolic process,"7040,30849,3586,55681,133,26119,59272,9737,387849,1173,1785,1814,408,409,2966,10266,156,157,10267,10268,11031,51100,84133,57007,83891,2868,30845,1213,55614,57154,10564,2885,22853,7037,144717,7124,857,859,5468,10203,6622,150368,8678,5868,7405,8301,54894,6642,3576,3577,255738,3579,6653,4734",2
GO:0010656,negative regulation of muscle cell apoptotic process,"4192,26471,4040,406952,1482,5514,239,3479,1786,9531,350",2
GO:0090049,regulation of cell migration involved in sprouting angiogenesis,"387,6915,90627,9734,57608,406921,10000,7057,10014,57381,5286,54567,301,9270,2624,79812,2247,3791,29775,3162,7422,407006,9314,11235,51564,4851,4215,9982,4223",2
GO:1903844,regulation of cellular response to transforming growth factor beta stimulus,"7040,7041,9719,1028,1030,6664,51592,6794,80139,283149,51341,7057,22938,10273,11171,58533,3622,7080,23592,114990,117166,23089,5170,83891,5300,26036,163126,124857,79674,135228,1601,57154,28996,201163,25805,1745,64081,4052,6868,857,3675,607,6497,2022,3303,63976,56937,112744,1387,64750,753,2033,6386,5494,4087,4088,4089,4091,4092,4221,3326",2
GO:0006939,smooth muscle contraction,"3778,10316,1906,1907,1908,1909,1910,140947,3352,4762,3357",2
GO:0032479,regulation of type I interferon production,"3329,64771,84868,4615,64135,170506,58509,89870,29072,661,55703,79132,54941,79102,23586,26146,57506,5802,29108,29110,7353,7098,84282,115004,3654,3659,8780,3661,5966,26191,54476,3665,5971,51284,54106,340061,10211,10084,7528,10859,51311,55666,6772,5495,11128,1147,1660,10621,10622,10623",2
GO:1901550,regulation of endothelial cell development,"3553,9475,1003,6093,9294,1903,7122,4659,7124,118,5624,7132,7422,3551",2
GO:0034401,chromatin organization involved in regulation of transcription,"2146,8932,7141,57673,3146,6602,1487,23378,23411,6839,3065,3005",2
GO:2001024,negative regulation of response to drug,"10399,130497,7295,406884,5831,5064,4233,3082,4780,11315,27347,65018,120892,6622,5151",2
GO:0046395,carboxylic acid catabolic process,"23569,23576,30,34,35,37,38,4143,51,55347,2108,2109,2110,56898,51268,1610,2639,593,594,131669,122970,54363,8309,2166,23670,3712,1666,5264,137872,84129,2731,112817,8372,2744,2746,2747,189,51390,5825,5828,2247,197322,215,3295,225,4329,4843,7915,4846,8942,7920,10478,6898,10993,2805,2806,11001,275,10005,80150,56603,3373,5444,6470,8528,8529,6999,10588,84830,3425,1892,11112,875,57214,7040,64902,169355,5009,54677,23475,960,4552,26061,8692,3067",2
GO:0051056,regulation of small GTPase mediated signal transduction,"2305,202243,8452,79109,2056,4233,9353,54922,396,397,10125,115727,19,64787,23189,9750,3479,408,25,8216,2203,8473,8859,10395,64926,253980,4650,4653,9649,4914,199731,65078,23607,94134,6714,23616,9927,9928,9290,6091,201163,221002,11214,335,2255,9938,3925,7126,54869,27352,345,84952,348,8567,93663,11235,8036,613,2150,25959,57706,57493,221938,4851,4853,4983,10617,51196,8829,382",2
GO:0050773,regulation of dendrite development,"9856,23043,10507,653,655,26259,5911,2332,57118,5663,1072,64689,120892,23363,80725,22871,8536,9820,348,9693,23271",2
GO:1901223,negative regulation of NIK/NF-kappaB signaling,"7105,1540,8904,7114,51564,197358,91662,5970,114899,114548,5494,5495,4856,51094",2
GO:0032653,regulation of interleukin-10 production,"3329,3593,28951,201633,940,177,947,29108,959,961,6850,64581,29126,3146,3662,4179,55765,10464,28514,6375,85480,51561,10859,149233,64115,80380,3965,50943",2
GO:0070534,protein K63-linked ubiquitination,"7186,54546,7189,63893,54551,7320,83737,220441,7325,165918,7326,6048,10273,29089,51619,7334,7335,10425,80829,9025,27338,27339,57162,5071,51283,5987,10477,85363",2
GO:0051928,positive regulation of calcium ion transport,"2946,6786,776,84876,783,1812,6548,57620,10268,4638,799,84766,801,930,5025,5027,805,5155,808,7466,3627,9002,2864,5170,7220,7222,7225,187,4283,5311,57158,6347,844,6348,1230,6351,6352,90070,5335,6622,2147,2916,2149,6373,6375,6376,9446,65267,3958,6262,3064,6781,57214",2
GO:0044728,DNA methylation or demethylation,"200316,221120,57379,54790,328,57673,346171,121642,8846,29104,55729,10930,79068,27350,80312,200315,1788",2
GO:0071897,DNA biosynthetic process,"1032,84875,54433,9768,5422,5424,5426,5429,199990,25913,51514,7415,7486,56897,1736,54984,27343,55505,353497,83932,55135,51426,55651,7012,7013,7015,10728,22890,201973,5111,3320,3326,10111",2
GO:0030212,hyaluronan metabolic process,"960,3553,7040,2247,3373,57214,8372,8692,23670,3037,3038",2
GO:0006677,glycosylceramide metabolic process,"8707,8708,2629,57733,57704,1201,256435,7357,30815,8703",2
GO:0050817,coagulation,"3172,6406,6407,2152,2155,2158,2160,79001,7450,2811,5340",2
GO:0070213,protein auto-ADP-ribosylation,"56965,57097,84875,54956,142,8658,79668,10039,25976,64761,80351",2
GO:0072001,renal system development,"64321,6469,3655,9096,3691,652,9742,6608,2294,55165,5727",2
GO:0030258,lipid modification,"8708,2053,1543,23049,1551,1558,30,34,35,1571,37,1576,1577,3633,51,51763,2108,2109,2110,55361,56898,2629,1606,1607,1608,1609,8776,2639,9807,54363,5728,8309,3712,1666,131,5264,145567,84129,8867,90809,84668,5825,8897,8898,5828,215,3295,225,55529,10478,239,8435,51447,11001,285440,7941,129303,8525,8526,6483,6484,3931,22876,1892,403313,22908,9107,54677,51094,8611,4534,22979,9162,26061,196051,51179,6646",2
GO:1902176,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,"8996,4841,4780,5071,3091,11315,23411,6648,9529,65018,5598",2
GO:0009887,animal organ morphogenesis,"1280,7040,4478,7043,7042,7430,4487,1289,1290,652,4237,6926,9742,752014,1041,140947,387733,9622,27031,2200,2201,2202,4762,6424,9241,9368,9496,56603,79641,55714,3624,9775,54959,7475,284086,5048,3643,5308,5054,29123,80326,3655,3912,4041,55112,2253,55636,2263,4057,64220,113246,54880,4322,358,360,1896,362,363,3691,5613,25836,57453,4853,2294,2296,8313,51066,7291,83452,1277,1278,4607",2
GO:1901021,positive regulation of calcium ion transmembrane transporter activity,"801,2946,6786,805,9446,57158,808,844,6548,57620,6262,3064,84766,5311",2
GO:0030513,positive regulation of BMP signaling pathway,"3491,2022,8200,79176,1003,23213,659,63893,4087,4089,94",2
GO:0016032,viral process,"9217,5125,2060,27183,90678,3643,2621,1605,9798,23633,7251,6741,598,5725,27243,6256,1656,636,128637,1660,4734,156,93343,5288,5297,339122,51386,64710,7879,8411,7391,5861,8934,5868,7415,89853,3838,9475,79643,10015,10533,57132,9525,51510,28985,51534,857,858,348,22879,128866,8562,25978,7040,905,1939,920,29082,10670,5045,51652,6598,81876,8661,8662,8664,8665,8666,5091,5093,998,5094,9712,8692,7157,4088,129531",2
GO:0006505,GPI anchor metabolic process,"84992,55650,128869,2822,54344,8813,9488,8818,54872,93210,51227,5279",2
GO:0032770,positive regulation of monooxygenase activity,"2208,3553,3458,7014,5447,7015,1001,2668,207,2643,7124,949,11315,116150,348,3357,6271",2
GO:0072337,modified amino acid transport,"11136,85413,6535,2348,6509,2350,6573,113235,5174,6583,6584",2
GO:0031110,regulation of microtubule polymerization or depolymerization,"58497,57606,22919,4233,146057,22924,10382,25999,402,10519,25,10142,23332,4137,29098,6188,10300,4926,57662,2242,5058,324,11075,89795,24139,55755,348235,57551,23122,3925,9181,6622,221150,157922,220134,1639,3303,3304,6249,1003,4204,23271,5879,6904,4733,79998",2
GO:0045606,positive regulation of epidermal cell differentiation,"5920,6424,10626,6820,8202,652,55506,9555,2296,7421,5469,4831",2
GO:0031057,negative regulation of histone modification,"5252,56848,377630,672,6688,51366,26155,6830,26036,55611,6598,1487,9555,25942,6622,6879,54880,55011,195814,9320,23411,340602,1786,7291,1789,50943",2
GO:0048634,regulation of muscle organ development,"7040,55553,8324,51460,650,56203,652,140947,22933,3479,57496,10521,4762,22943,5292,2735,89780,10818,2247,2248,2253,93649,10211,2660,4208,1906,84466,7161,6910",2
GO:0032677,regulation of interleukin-8 production,"4615,25865,58509,914,338322,408,84632,9370,5788,671,51744,929,8737,23586,57506,2219,301,945,114609,307,2867,11315,29108,7096,7097,7098,7099,7100,5054,6850,27202,8772,965,64581,1991,7114,972,26191,336,8915,7124,51157,51284,3929,602,54106,10333,23005,3553,2658,9314,2149,2150,3303,3304,56957,112744,51311,1649,8692,1401,3965,64127",2
GO:0034375,high-density lipoprotein particle remodeling,"55937,9388,1071,336,335,5360,3990,345,3931,348",2
GO:1900363,regulation of mRNA polyadenylation,"7936,1025,3297,22916,904,23144,25962,11051,11052,6829,4686,9646,9810,64506,79869,56254",2
GO:0051053,negative regulation of DNA metabolic process,"81931,2067,100134934,2072,65057,51750,6188,6714,56893,1602,4683,94,2658,9320,3178,64110,3183,54386,84083,79991,3192,7291,92797,4221,641,1676,659,78996,79000,9370,79008,26277,51366,54984,4297,10459,3297,548593,23293,54537,254225,5394,54552,64282,80169,55086,23347,10039,25913,167227,55611,115004,149840,4436,4437,84309,64855,7520,7013,7014,4968,10111,2956,55183,8091,84893,27063,80311,3001,55226,8658,472,10715,7644,407006,80351,10721,84464,7157,7158",2
